                    *********************************************************************************
                    *  Z= 22 A= 47: Positive-Parity Spin-dependent Level Density [MeV-1] for TI 47  *
  17.00  1.954  1.70E+05 6.10E+04 6.80E+05 6.91E+03 7.78E+03 6.37E+03 6.39E+03 5.75E+03 5.67E+03 5.15E+03 4.19E+03 3.99E+03 2.88E+03 2.03E+03 1.37E+03 8.68E+02 6.63E+02 4.03E+02 2.35E+02 1.55E+02 1.05E+02 5.42E+01 2.94E+01 2.04E+01 9.17E+00 2.92E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  2.010  2.40E+05 7.85E+04 8.69E+05 8.70E+03 1.02E+04 8.27E+03 8.33E+03 7.34E+03 7.30E+03 6.69E+03 5.30E+03 5.34E+03 3.77E+03 2.55E+03 1.65E+03 1.01E+03 7.82E+02 4.76E+02 2.74E+02 1.83E+02 1.27E+02 6.63E+01 3.53E+01 2.64E+01 1.16E+01 3.89E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  2.065  3.30E+05 1.01E+05 1.11E+06 1.10E+04 1.34E+04 1.07E+04 1.09E+04 9.38E+03 9.39E+03 8.68E+03 6.70E+03 7.17E+03 4.93E+03 3.20E+03 1.98E+03 1.14E+03 9.00E+02 5.49E+02 3.13E+02 2.12E+02 1.49E+02 7.83E+01 4.13E+01 3.23E+01 1.40E+01 4.87E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  2.119  4.45E+05 1.30E+05 1.42E+06 1.38E+04 1.77E+04 1.39E+04 1.42E+04 1.20E+04 1.21E+04 1.13E+04 8.47E+03 9.61E+03 6.45E+03 4.01E+03 2.39E+03 1.30E+03 1.02E+03 6.22E+02 3.52E+02 2.40E+02 1.71E+02 9.03E+01 4.72E+01 3.83E+01 1.65E+01 5.84E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  2.247  9.13E+05 2.44E+05 2.62E+06 2.45E+04 3.50E+04 2.67E+04 2.76E+04 2.21E+04 2.27E+04 2.16E+04 1.52E+04 2.00E+04 1.26E+04 7.09E+03 3.82E+03 1.80E+03 1.32E+03 8.06E+02 4.49E+02 3.11E+02 2.27E+02 1.20E+02 6.20E+01 5.32E+01 2.25E+01 8.27E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.369  1.80E+06 4.62E+05 4.90E+06 4.36E+04 6.94E+04 5.13E+04 5.37E+04 4.08E+04 4.27E+04 4.15E+04 2.74E+04 4.16E+04 2.47E+04 1.25E+04 6.09E+03 2.48E+03 1.70E+03 9.89E+02 5.46E+02 3.82E+02 2.82E+02 1.50E+02 7.69E+01 6.81E+01 2.86E+01 1.07E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.595  7.14E+06 1.67E+06 1.76E+07 1.38E+05 2.73E+05 1.89E+05 2.03E+05 1.39E+05 1.51E+05 1.53E+05 8.87E+04 1.80E+05 9.43E+04 3.90E+04 1.55E+04 4.71E+03 2.83E+03 1.36E+03 7.40E+02 5.23E+02 3.93E+02 2.11E+02 1.07E+02 9.80E+01 4.08E+01 1.56E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  2.997  1.30E+08 2.28E+07 2.41E+08 1.38E+06 4.20E+06 2.57E+06 2.91E+06 1.61E+06 1.89E+06 2.07E+06 9.29E+05 3.38E+06 1.38E+06 3.78E+05 1.00E+05 1.71E+04 7.88E+03 2.09E+03 1.13E+03 8.06E+02 6.15E+02 3.31E+02 1.66E+02 1.58E+02 6.51E+01 2.53E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  3.350  1.86E+09 3.23E+08 3.49E+09 1.39E+07 6.48E+07 3.48E+07 4.17E+07 1.86E+07 2.35E+07 2.81E+07 9.73E+06 6.35E+07 2.02E+07 3.67E+06 6.49E+05 6.17E+04 2.19E+04 3.22E+03 1.52E+03 1.09E+03 8.37E+02 4.51E+02 2.25E+02 2.17E+02 8.94E+01 3.50E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.670  2.71E+10 4.73E+09 5.28E+10 1.39E+08 9.98E+08 4.73E+08 5.96E+08 2.16E+08 2.94E+08 3.82E+08 1.02E+08 1.19E+09 2.95E+08 3.57E+07 4.20E+06 2.24E+05 6.09E+04 4.96E+03 2.04E+03 1.37E+03 1.06E+03 5.71E+02 2.85E+02 2.77E+02 1.14E+02 4.48E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  3.964  4.07E+11 7.12E+10 8.26E+11 1.39E+09 1.54E+10 6.42E+09 8.54E+09 2.50E+09 3.67E+09 5.18E+09 1.07E+09 2.23E+10 4.31E+09 3.46E+08 2.72E+07 8.09E+05 1.69E+05 7.64E+03 2.74E+03 1.73E+03 1.28E+03 6.92E+02 3.44E+02 3.37E+02 1.38E+02 5.45E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  4.238  6.27E+12 1.10E+12 1.34E+13 1.39E+10 2.37E+11 8.71E+10 1.22E+11 2.89E+10 4.58E+10 7.02E+10 1.12E+10 4.19E+11 6.31E+10 3.36E+09 1.76E+08 2.93E+06 4.71E+05 1.18E+04 3.68E+03 2.18E+03 1.55E+03 8.12E+02 4.03E+02 3.96E+02 1.62E+02 6.42E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  4.495  9.94E+13 1.75E+13 2.22E+14 1.40E+11 3.66E+12 1.18E+12 1.75E+12 3.35E+11 5.72E+11 9.53E+11 1.17E+11 7.86E+12 9.22E+11 3.26E+10 1.14E+09 1.06E+07 1.31E+06 1.81E+04 4.95E+03 2.75E+03 1.87E+03 9.32E+02 4.63E+02 4.56E+02 1.87E+02 7.40E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.738  1.61E+15 2.85E+14 3.78E+15 1.40E+12 5.64E+13 1.60E+13 2.51E+13 3.88E+12 7.15E+12 1.29E+13 1.23E+12 1.48E+14 1.35E+13 3.17E+11 7.39E+09 3.84E+07 3.64E+06 2.79E+04 6.65E+03 3.46E+03 2.27E+03 1.05E+03 5.22E+02 5.16E+02 2.11E+02 8.37E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.969  2.68E+16 4.75E+15 6.57E+16 1.40E+13 8.69E+14 2.18E+14 3.59E+14 4.49E+13 8.92E+13 1.75E+14 1.28E+13 2.77E+15 1.97E+14 3.07E+12 4.78E+10 1.39E+08 1.01E+07 4.30E+04 8.94E+03 4.36E+03 2.74E+03 1.17E+03 5.81E+02 5.75E+02 2.35E+02 9.34E+01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  5.190  4.54E+17 8.06E+16 1.16E+18 1.40E+14 1.34E+16 2.96E+15 5.14E+15 5.20E+14 1.11E+15 2.38E+15 1.34E+14 5.20E+16 2.88E+15 2.99E+13 3.10E+11 5.03E+08 2.81E+07 6.63E+04 1.20E+04 5.49E+03 3.31E+03 1.31E+03 6.41E+02 6.35E+02 2.60E+02 1.03E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  5.402  7.82E+18 1.39E+18 2.08E+19 1.41E+15 2.06E+17 4.01E+16 7.36E+16 6.03E+15 1.39E+16 3.23E+16 1.41E+15 9.75E+17 4.22E+16 2.90E+14 2.01E+12 1.82E+09 7.83E+07 1.02E+05 1.61E+04 6.92E+03 4.01E+03 1.46E+03 7.00E+02 6.95E+02 2.84E+02 1.13E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  5.606  1.37E+20 2.44E+19 3.75E+20 1.41E+16 3.18E+18 5.44E+17 1.05E+18 6.98E+16 1.74E+17 4.38E+17 1.47E+16 1.83E+19 6.17E+17 2.81E+15 1.30E+13 6.59E+09 2.18E+08 1.57E+05 2.17E+04 8.72E+03 4.85E+03 1.62E+03 7.59E+02 7.54E+02 3.08E+02 1.23E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  5.803  2.42E+21 4.33E+20 6.84E+21 1.41E+17 4.90E+19 7.39E+18 1.51E+19 8.08E+17 2.17E+18 5.94E+18 1.54E+17 3.43E+20 9.02E+18 2.73E+16 8.41E+13 2.39E+10 6.05E+08 2.43E+05 2.92E+04 1.10E+04 5.87E+03 1.81E+03 8.19E+02 8.14E+02 3.32E+02 1.32E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.993  4.34E+22 7.76E+21 1.25E+23 1.41E+18 7.56E+20 1.00E+20 2.16E+20 9.36E+18 2.71E+19 8.06E+19 1.62E+18 6.44E+21 1.32E+20 2.65E+17 5.44E+14 8.64E+10 1.68E+09 3.74E+05 3.92E+04 1.38E+04 7.09E+03 2.01E+03 8.78E+02 8.74E+02 3.57E+02 1.42E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  6.178  7.84E+23 1.40E+23 2.31E+24 1.42E+19 1.17E+22 1.36E+21 3.09E+21 1.08E+20 3.38E+20 1.09E+21 1.69E+19 1.21E+23 1.93E+21 2.57E+18 3.52E+15 3.13E+11 4.68E+09 5.76E+05 5.27E+04 1.74E+04 8.58E+03 2.24E+03 9.38E+02 9.33E+02 3.81E+02 1.52E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  6.357  1.43E+25 2.56E+24 4.28E+25 1.42E+20 1.80E+23 1.85E+22 4.43E+22 1.26E+21 4.22E+21 1.48E+22 1.77E+20 2.27E+24 2.82E+22 2.50E+19 2.28E+16 1.13E+12 1.30E+10 8.87E+05 7.08E+04 2.20E+04 1.04E+04 2.50E+03 9.97E+02 9.93E+02 4.05E+02 1.62E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  6.531  2.61E+26 4.69E+25 7.95E+26 1.42E+21 2.77E+24 2.51E+23 6.34E+23 1.45E+22 5.27E+22 2.01E+23 1.86E+21 4.25E+25 4.12E+23 2.43E+20 1.48E+17 4.10E+12 3.62E+10 1.37E+06 9.52E+04 2.77E+04 1.26E+04 2.79E+03 1.06E+03 1.05E+03 4.30E+02 1.71E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  6.701  4.81E+27 8.63E+26 1.48E+28 1.42E+22 4.27E+25 3.40E+24 9.08E+24 1.68E+23 6.59E+23 2.73E+24 1.95E+22 7.98E+26 6.03E+24 2.36E+21 9.57E+17 1.48E+13 1.01E+11 2.11E+06 1.28E+05 3.49E+04 1.52E+04 3.11E+03 1.12E+03 1.11E+03 4.54E+02 1.81E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 22 A= 51: Positive-Parity Spin-dependent Level Density [MeV-1] for TI 51  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.232  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.328  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.402  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.464  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.519  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.569  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.614  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.657  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.697  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.734  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.770  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
