                    *********************************************************************************
                    *  Z= 20 A= 41: Positive-Parity Spin-dependent Level Density [MeV-1] for CA 41  *
  16.00  2.023  9.07E+05 4.10E+05 1.00E+07 4.16E+03 1.07E+04 1.57E+04 1.79E+04 2.02E+04 2.36E+04 2.41E+04 2.49E+04 2.51E+04 2.44E+04 2.35E+04 2.29E+04 2.09E+04 1.90E+04 1.79E+04 1.59E+04 1.32E+04 1.19E+04 1.04E+04 8.67E+03 7.67E+03 6.93E+03 6.11E+03 5.12E+03 5.20E+03 4.66E+03 6.97E+03 5.29E+03 7.21E+03 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  17.00  2.085  1.39E+06 5.60E+05 1.38E+07 5.01E+03 1.51E+04 2.23E+04 2.38E+04 2.69E+04 3.22E+04 3.24E+04 3.35E+04 3.42E+04 3.30E+04 3.19E+04 3.14E+04 2.85E+04 2.58E+04 2.48E+04 2.18E+04 1.73E+04 1.57E+04 1.37E+04 1.12E+04 1.01E+04 9.49E+03 8.61E+03 7.18E+03 8.05E+03 7.42E+03 1.02E+04 7.93E+03 1.07E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  18.00  2.146  2.05E+06 7.66E+05 1.90E+07 6.04E+03 2.13E+04 3.18E+04 3.16E+04 3.57E+04 4.40E+04 4.33E+04 4.51E+04 4.66E+04 4.45E+04 4.32E+04 4.30E+04 3.87E+04 3.51E+04 3.42E+04 2.98E+04 2.27E+04 2.09E+04 1.82E+04 1.45E+04 1.34E+04 1.30E+04 1.21E+04 1.01E+04 1.25E+04 1.18E+04 1.50E+04 1.19E+04 1.57E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  19.00  2.205  2.96E+06 1.05E+06 2.63E+07 7.28E+03 3.00E+04 4.52E+04 4.19E+04 4.74E+04 6.02E+04 5.81E+04 6.07E+04 6.35E+04 6.01E+04 5.87E+04 5.90E+04 5.27E+04 4.76E+04 4.72E+04 4.07E+04 2.98E+04 2.77E+04 2.41E+04 1.88E+04 1.77E+04 1.78E+04 1.71E+04 1.41E+04 1.93E+04 1.88E+04 2.20E+04 1.78E+04 2.32E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  20.00  2.262  4.21E+06 1.44E+06 3.66E+07 8.77E+03 4.23E+04 6.43E+04 5.57E+04 6.30E+04 8.23E+04 7.78E+04 8.17E+04 8.65E+04 8.12E+04 7.96E+04 8.10E+04 7.18E+04 6.47E+04 6.51E+04 5.57E+04 3.91E+04 3.67E+04 3.19E+04 2.43E+04 2.34E+04 2.44E+04 2.41E+04 1.98E+04 2.98E+04 2.99E+04 3.24E+04 2.67E+04 3.43E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  22.50  2.399  1.00E+07 3.19E+06 8.39E+07 1.40E+04 1.00E+05 1.55E+05 1.13E+05 1.28E+05 1.80E+05 1.62E+05 1.72E+05 1.87E+05 1.72E+05 1.71E+05 1.78E+05 1.55E+05 1.39E+05 1.46E+05 1.22E+05 7.72E+04 7.43E+04 6.44E+04 4.64E+04 4.70E+04 5.35E+04 5.68E+04 4.63E+04 8.88E+04 9.55E+04 8.44E+04 7.35E+04 9.11E+04 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  25.00  2.529  2.30E+07 7.18E+06 1.96E+08 2.23E+04 2.37E+05 3.75E+05 2.30E+05 2.61E+05 3.92E+05 3.36E+05 3.61E+05 4.06E+05 3.64E+05 3.66E+05 3.93E+05 3.36E+05 2.99E+05 3.26E+05 2.66E+05 1.52E+05 1.51E+05 1.30E+05 8.84E+04 9.44E+04 1.18E+05 1.34E+05 1.08E+05 2.65E+05 3.05E+05 2.20E+05 2.02E+05 2.42E+05 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  30.00  2.770  1.36E+08 3.80E+07 1.15E+09 5.68E+04 1.33E+06 2.18E+06 9.52E+05 1.08E+06 1.87E+06 1.45E+06 1.59E+06 1.91E+06 1.64E+06 1.69E+06 1.91E+06 1.57E+06 1.38E+06 1.63E+06 1.27E+06 5.93E+05 6.18E+05 5.29E+05 3.21E+05 3.81E+05 5.66E+05 7.46E+05 5.88E+05 2.35E+06 3.11E+06 1.50E+06 1.53E+06 1.70E+06 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  40.00  3.199  7.24E+09 1.38E+09 5.30E+10 3.67E+05 4.16E+07 7.43E+07 1.63E+07 1.85E+07 4.26E+07 2.71E+07 3.10E+07 4.21E+07 3.30E+07 3.57E+07 4.51E+07 3.44E+07 2.96E+07 4.09E+07 2.90E+07 8.99E+06 1.04E+07 8.77E+06 4.23E+06 6.20E+06 1.32E+07 2.31E+07 1.74E+07 1.85E+08 3.23E+08 6.96E+07 8.76E+07 8.41E+07 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  50.00  3.576  2.28E+11 4.27E+10 1.77E+12 2.38E+06 1.30E+09 2.52E+09 2.78E+08 3.16E+08 9.68E+08 5.05E+08 6.04E+08 9.28E+08 6.64E+08 7.57E+08 1.06E+09 7.52E+08 6.32E+08 1.03E+09 6.63E+08 1.36E+08 1.75E+08 1.45E+08 5.58E+07 1.01E+08 3.06E+08 7.15E+08 5.16E+08 1.45E+10 6.44E+08 3.23E+09 5.02E+09 4.16E+09 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  60.00  3.918  1.13E+13 2.17E+12 1.01E+14 1.54E+07 4.08E+10 8.58E+10 4.75E+09 5.41E+09 2.20E+10 9.42E+09 1.18E+10 2.05E+10 1.34E+10 1.60E+10 2.51E+10 1.64E+10 1.35E+10 2.57E+10 1.51E+10 2.07E+09 2.94E+09 2.41E+09 7.36E+08 1.64E+09 7.10E+09 2.21E+10 1.53E+10 1.14E+12 1.28E+09 1.50E+11 2.87E+11 2.06E+11 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  70.00  4.232  6.90E+14 1.34E+14 6.57E+15 9.95E+07 1.28E+12 2.92E+12 8.12E+10 9.25E+10 5.01E+11 1.76E+11 2.29E+11 4.51E+11 2.69E+11 3.40E+11 5.93E+11 3.60E+11 2.89E+11 6.44E+11 3.46E+11 3.14E+10 4.95E+10 3.99E+10 9.70E+09 2.67E+10 1.65E+11 6.85E+11 4.53E+11 9.00E+13 2.55E+09 6.94E+12 1.65E+13 1.02E+13 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  4.524  4.70E+16 9.13E+15 4.58E+17 6.44E+08 4.01E+13 9.91E+13 1.39E+12 1.58E+12 1.14E+13 3.28E+12 4.47E+12 9.96E+12 5.43E+12 7.20E+12 1.40E+13 7.87E+12 6.17E+12 1.61E+13 7.90E+12 4.75E+11 8.34E+11 6.62E+11 1.28E+11 4.34E+11 3.83E+12 2.12E+13 1.34E+13 7.08E+15 5.08E+09 3.22E+14 9.42E+14 5.04E+14 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  4.798  3.39E+18 6.59E+17 3.33E+19 4.17E+09 1.26E+15 3.37E+15 2.37E+13 2.71E+13 2.59E+14 6.11E+13 8.71E+13 2.20E+14 1.09E+14 1.52E+14 3.30E+14 1.72E+14 1.32E+14 4.05E+14 1.80E+14 7.21E+12 1.40E+13 1.10E+13 1.69E+12 7.07E+12 8.91E+13 6.56E+14 3.97E+14 5.58E+17 1.01E+10 1.49E+16 5.40E+16 2.49E+16 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  5.058  2.52E+20 4.91E+19 2.48E+21 2.70E+10 3.94E+16 1.15E+17 4.06E+14 4.64E+14 5.89E+15 1.14E+15 1.70E+15 4.85E+15 2.20E+15 3.23E+15 7.80E+15 3.77E+15 2.82E+15 1.01E+16 4.12E+15 1.09E+14 2.36E+14 1.82E+14 2.22E+13 1.15E+14 2.07E+15 2.03E+16 1.18E+16 4.39E+19 2.01E+10 6.93E+17 3.09E+18 1.23E+18 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  5.305  1.91E+22 3.73E+21 1.88E+23 1.75E+11 1.23E+18 3.89E+18 6.93E+15 7.94E+15 1.34E+17 2.13E+16 3.31E+16 1.07E+17 4.43E+16 6.84E+16 1.84E+17 8.24E+16 6.02E+16 2.54E+17 9.41E+16 1.66E+15 3.98E+15 3.01E+15 2.93E+14 1.87E+15 4.81E+16 6.28E+17 3.49E+17 3.45E+21 4.00E+10 3.21E+19 1.77E+20 6.10E+19 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  5.541  1.47E+24 2.87E+23 1.44E+25 1.13E+12 3.87E+19 1.32E+20 1.19E+17 1.36E+17 3.05E+18 3.97E+17 6.44E+17 2.36E+18 8.93E+17 1.45E+18 4.34E+18 1.80E+18 1.29E+18 6.37E+18 2.15E+18 2.51E+16 6.69E+16 4.99E+16 3.86E+15 3.05E+16 1.12E+18 1.94E+19 1.03E+19 2.72E+23 7.97E+10 1.49E+21 1.01E+22 3.02E+21 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  5.767  1.14E+26 2.22E+25 1.11E+27 7.31E+12 1.21E+21 4.50E+21 2.03E+18 2.33E+18 6.93E+19 7.40E+18 1.26E+19 5.20E+19 1.80E+19 3.07E+19 1.02E+20 3.94E+19 2.75E+19 1.60E+20 4.91E+19 3.81E+17 1.13E+18 8.27E+17 5.10E+16 4.96E+17 2.59E+19 6.02E+20 3.06E+20 2.14E+25 1.59E+11 6.91E+22 5.80E+23 1.49E+23 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  5.984  8.86E+27 1.73E+27 8.66E+28 4.73E+13 3.80E+22 1.53E+23 3.46E+19 3.98E+19 1.58E+21 1.38E+20 2.45E+20 1.15E+21 3.62E+20 6.50E+20 2.42E+21 8.62E+20 5.88E+20 4.00E+21 1.12E+21 5.78E+18 1.90E+19 1.37E+19 6.72E+17 8.06E+18 6.03E+20 1.86E+22 9.06E+21 1.68E+27 3.16E+11 3.21E+24 3.32E+25 7.39E+24 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  6.195  6.92E+29 1.35E+29 6.76E+30 3.06E+14 1.19E+24 5.20E+24 5.92E+20 6.81E+20 3.59E+22 2.58E+21 4.77E+21 2.53E+22 7.30E+21 1.38E+22 5.71E+22 1.89E+22 1.26E+22 1.00E+23 2.56E+22 8.76E+19 3.19E+20 2.27E+20 8.86E+18 1.31E+20 1.40E+22 5.77E+23 2.68E+23 1.32E+29 6.28E+11 1.49E+26 1.90E+27 3.66E+26 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  6.398  5.41E+31 1.06E+31 5.29E+32 1.98E+15 3.73E+25 1.77E+26 1.01E+22 1.17E+22 8.16E+23 4.80E+22 9.29E+22 5.58E+23 1.47E+23 2.92E+23 1.35E+24 4.13E+23 2.69E+23 2.51E+24 5.84E+23 1.33E+21 5.37E+21 3.77E+21 1.17E+20 2.13E+21 3.25E+23 1.78E+25 7.95E+24 1.04E+31 1.25E+12 6.90E+27 1.09E+29 1.81E+28 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  6.595  4.24E+33 8.28E+32 4.14E+34 1.28E+16 1.17E+27 6.00E+27 1.73E+23 2.00E+23 1.86E+25 8.96E+23 1.81E+24 1.23E+25 2.96E+24 6.18E+24 3.18E+25 9.03E+24 5.74E+24 6.30E+25 1.33E+25 2.01E+22 9.04E+22 6.24E+22 1.54E+21 3.47E+22 7.56E+24 5.52E+26 2.35E+26 8.20E+32 2.49E+12 3.20E+29 6.24E+30 8.95E+29 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  6.786  3.33E+35 6.50E+34 3.25E+36 8.29E+16 3.66E+28 2.04E+29 2.95E+24 3.42E+24 4.22E+26 1.67E+25 3.53E+25 2.72E+26 5.97E+25 1.31E+26 7.51E+26 1.97E+26 1.23E+26 1.58E+27 3.05E+26 3.05E+23 1.52E+24 1.03E+24 2.03E+22 5.65E+23 1.76E+26 1.71E+28 6.97E+27 6.45E+34 4.95E+12 1.48E+31 3.57E+32 4.43E+31 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  6.972  2.62E+37 5.10E+36 2.55E+38 5.36E+17 1.15E+30 6.93E+30 5.05E+25 5.85E+25 9.60E+27 3.12E+26 6.87E+26 5.99E+27 1.20E+27 2.78E+27 1.77E+28 4.32E+27 2.62E+27 3.96E+28 6.96E+27 4.63E+24 2.56E+25 1.71E+25 2.68E+23 9.20E+24 4.08E+27 5.29E+29 2.07E+29 5.08E+36 9.86E+12 6.88E+32 2.05E+34 2.19E+33 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  7.153  2.06E+39 4.01E+38 2.01E+40 3.47E+18 3.60E+31 2.36E+32 8.63E+26 1.00E+27 2.18E+29 5.82E+27 1.34E+28 1.32E+29 2.42E+28 5.88E+28 4.18E+29 9.45E+28 5.60E+28 9.92E+29 1.59E+29 7.02E+25 4.31E+26 2.84E+26 3.53E+24 1.50E+26 9.48E+28 1.64E+31 6.12E+30 4.00E+38 1.96E+13 3.19E+34 1.17E+36 1.08E+35 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 20 A= 45: Positive-Parity Spin-dependent Level Density [MeV-1] for CA 45  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.247  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.350  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.428  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.494  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.553  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.606  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.654  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.699  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.742  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.782  1.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
