                    *********************************************************************************
                    *  Z= 28 A= 59: Positive-Parity Spin-dependent Level Density [MeV-1] for NI 59  *
  70.00  3.496  3.60E+16 6.97E+15 9.23E+16 1.34E+14 7.43E+14 1.46E+15 8.38E+14 4.91E+14 3.66E+14 3.20E+14 1.16E+14 3.29E+14 1.73E+14 6.89E+14 3.20E+14 9.90E+14 1.25E+10 6.12E+09 1.67E+10 1.61E+10 3.61E+10 1.14E+08 3.28E+05 7.48E+03 1.92E+03 7.98E+02 5.41E+02 1.49E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  80.00  3.737  2.21E+18 4.27E+17 6.22E+18 5.94E+15 4.07E+16 8.64E+16 4.48E+16 2.42E+16 1.76E+16 1.56E+16 4.98E+15 1.80E+16 8.92E+15 4.91E+16 2.16E+16 8.91E+16 2.48E+10 1.22E+10 3.33E+10 3.22E+10 8.46E+11 9.83E+08 1.04E+06 1.18E+04 2.44E+03 9.37E+02 6.38E+02 1.75E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
  90.00  3.964  1.42E+20 2.75E+19 4.43E+20 2.64E+17 2.23E+18 5.12E+18 2.39E+18 1.19E+18 8.49E+17 7.66E+17 2.13E+17 9.81E+17 4.61E+17 3.50E+18 1.46E+18 8.03E+18 4.95E+10 2.43E+10 6.64E+10 6.43E+10 1.98E+13 8.45E+09 3.29E+06 1.87E+04 3.09E+03 1.08E+03 7.34E+02 2.02E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 100.00  4.179  9.58E+21 1.86E+21 3.32E+22 1.18E+19 1.22E+20 3.04E+20 1.28E+20 5.89E+19 4.09E+19 3.75E+19 9.13E+18 5.36E+19 2.38E+19 2.50E+20 9.82E+19 7.23E+20 9.85E+10 4.83E+10 1.33E+11 1.28E+11 4.65E+14 7.27E+10 1.04E+07 2.95E+04 3.93E+03 1.22E+03 8.30E+02 2.28E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 110.00  4.383  6.83E+23 1.33E+23 2.59E+24 5.23E+20 6.68E+21 1.80E+22 6.83E+21 2.90E+21 1.97E+21 1.83E+21 3.91E+20 2.93E+21 1.23E+21 1.78E+22 6.62E+21 6.51E+22 1.96E+11 9.62E+10 2.64E+11 2.56E+11 1.09E+16 6.25E+11 3.31E+07 4.66E+04 4.98E+03 1.37E+03 9.26E+02 2.54E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 120.00  4.577  5.12E+25 9.96E+24 2.10E+26 2.33E+22 3.66E+23 1.07E+24 3.65E+23 1.43E+23 9.50E+22 8.98E+22 1.68E+22 1.60E+23 6.36E+22 1.27E+24 4.46E+23 5.86E+24 3.91E+11 1.91E+11 5.27E+11 5.12E+11 2.56E+17 5.38E+12 1.05E+08 7.36E+04 6.32E+03 1.55E+03 1.02E+03 2.81E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 130.00  4.764  4.00E+27 7.81E+26 1.75E+28 1.04E+24 2.00E+25 6.33E+25 1.95E+25 7.06E+24 4.58E+24 4.40E+24 7.18E+23 8.73E+24 3.28E+24 9.03E+25 3.01E+25 5.28E+26 7.78E+11 3.81E+11 1.05E+12 1.02E+12 6.00E+18 4.63E+13 3.32E+08 1.16E+05 8.02E+03 1.75E+03 1.12E+03 3.07E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 140.00  4.944  3.25E+29 6.34E+28 1.48E+30 4.61E+25 1.10E+27 3.75E+27 1.04E+27 3.48E+26 2.21E+26 2.15E+26 3.07E+25 4.76E+26 1.70E+26 6.44E+27 2.03E+27 4.75E+28 1.55E+12 7.59E+11 2.10E+12 2.04E+12 1.41E+20 3.98E+14 1.05E+09 1.84E+05 1.02E+04 1.98E+03 1.22E+03 3.34E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 150.00  5.118  2.71E+31 5.29E+30 1.28E+32 2.05E+27 6.00E+28 2.23E+29 5.57E+28 1.72E+28 1.06E+28 1.05E+28 1.32E+27 2.60E+28 8.77E+27 4.59E+29 1.37E+29 4.28E+30 3.09E+12 1.51E+12 4.19E+12 4.07E+12 3.30E+21 3.42E+15 3.33E+09 2.90E+05 1.29E+04 2.23E+03 1.34E+03 3.60E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 160.00  5.285  2.31E+33 4.51E+32 1.11E+34 9.12E+28 3.29E+30 1.32E+31 2.98E+30 8.47E+29 5.12E+29 5.16E+29 5.64E+28 1.42E+30 4.53E+29 3.27E+31 9.22E+30 3.85E+32 6.15E+12 3.01E+12 8.36E+12 8.12E+12 7.74E+22 2.95E+16 1.06E+10 4.58E+05 1.64E+04 2.52E+03 1.46E+03 3.86E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 170.00  5.448  1.99E+35 3.90E+34 9.78E+35 4.06E+30 1.80E+32 7.82E+32 1.59E+32 4.17E+31 2.47E+31 2.52E+31 2.42E+30 7.76E+31 2.34E+31 2.33E+33 6.22E+32 3.47E+34 1.22E+13 5.99E+12 1.67E+13 1.62E+13 1.82E+24 2.53E+17 3.34E+10 7.24E+05 2.08E+04 2.85E+03 1.60E+03 4.13E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 180.00  5.606  1.74E+37 3.41E+36 8.64E+37 1.80E+32 9.85E+33 4.64E+34 8.50E+33 2.06E+33 1.19E+33 1.24E+33 1.03E+32 4.24E+33 1.21E+33 1.66E+35 4.19E+34 3.12E+36 2.44E+13 1.19E+13 3.33E+13 3.23E+13 4.26E+25 2.18E+18 1.06E+11 1.14E+06 2.64E+04 3.22E+03 1.75E+03 4.39E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 190.00  5.760  1.54E+39 3.00E+38 7.67E+39 8.03E+33 5.39E+35 2.75E+36 4.54E+35 1.02E+35 5.73E+34 6.05E+34 4.43E+33 2.31E+35 6.25E+34 1.18E+37 2.83E+36 2.81E+38 4.86E+13 2.37E+13 6.64E+13 6.46E+13 9.99E+26 1.87E+19 3.36E+11 1.81E+06 3.34E+04 3.64E+03 1.92E+03 4.65E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 200.00  5.909  1.36E+41 2.66E+40 6.83E+41 3.57E+35 2.95E+37 1.63E+38 2.43E+37 5.01E+36 2.76E+36 2.96E+36 1.90E+35 1.26E+37 3.23E+36 8.44E+38 1.91E+38 2.53E+40 9.67E+13 4.73E+13 1.32E+14 1.29E+14 2.34E+28 1.61E+20 1.06E+12 2.85E+06 4.24E+04 4.11E+03 2.10E+03 4.92E+02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
 
                    *********************************************************************************
                    *  Z= 28 A= 63: Negative-parity Spin-dependent Level Density [MeV-1] for NI 63  *
                    *********************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2   J=61/2   J=63/2   J=65/2   J=67/2   J=69/2   J=71/2   J=73/2   J=75/2   J=77/2   J=79/2   J=81/2   J=83/2   J=85/2   J=87/2   J=89/2   J=91/2   J=93/2   J=95/2   J=97/2   J=99/2
   0.25  0.209  1.00E+00 4.38E+00 1.60E+01 2.00E+00 1.13E+00 1.25E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.50  0.295  2.00E+00 3.86E+00 1.46E+01 1.67E+00 1.04E+00 1.04E+00 1.04E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   0.75  0.362  3.00E+00 3.48E+00 1.39E+01 1.43E+00 8.93E-01 8.93E-01 2.69E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.00  0.418  4.00E+00 3.57E+00 1.45E+01 1.43E+00 8.93E-01 9.83E-01 2.69E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.25  0.467  5.00E+00 5.63E+00 2.34E+01 1.43E+00 2.77E+00 1.07E+00 2.69E-01 8.96E-02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.50  0.512  7.00E+00 6.97E+00 2.86E+01 2.14E+00 3.22E+00 9.83E-01 3.58E-01 2.69E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   1.75  0.553  9.00E+00 1.09E+01 4.52E+01 3.57E+00 3.93E+00 2.68E+00 4.48E-01 2.69E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.00  0.591  1.20E+01 1.34E+01 5.59E+01 4.38E+00 4.83E+00 3.39E+00 3.58E-01 3.58E-01 8.96E-02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.25  0.627  1.60E+01 2.17E+01 1.05E+02 5.36E+00 7.33E+00 5.21E+00 2.52E+00 9.83E-01 2.69E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.50  0.661  2.20E+01 2.49E+01 1.21E+02 6.25E+00 8.49E+00 5.66E+00 2.61E+00 1.61E+00 2.69E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   2.75  0.693  2.90E+01 3.34E+01 1.67E+02 8.13E+00 9.59E+00 9.23E+00 4.22E+00 1.79E+00 3.58E-01 8.96E-02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.00  0.724  3.90E+01 3.98E+01 2.05E+02 9.91E+00 1.04E+01 1.03E+01 5.69E+00 3.04E+00 3.58E-01 8.96E-02 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.25  0.753  5.00E+01 5.27E+01 3.02E+02 1.02E+01 1.30E+01 1.34E+01 8.82E+00 5.07E+00 1.25E+00 8.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.50  0.782  6.50E+01 6.75E+01 3.86E+02 1.07E+01 2.09E+01 1.56E+01 1.15E+01 5.78E+00 2.05E+00 8.93E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   3.75  0.809  8.50E+01 9.35E+01 5.30E+02 1.89E+01 2.30E+01 2.49E+01 1.29E+01 9.80E+00 2.86E+00 1.07E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.00  0.836  1.11E+02 1.17E+02 6.88E+02 2.20E+01 2.97E+01 2.86E+01 1.77E+01 1.09E+01 4.91E+00 1.36E+00 8.57E-01 6.25E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.25  0.861  1.45E+02 1.53E+02 9.43E+02 2.35E+01 3.85E+01 3.77E+01 2.70E+01 1.43E+01 7.07E+00 2.07E+00 1.04E+00 6.25E-01 5.27E-02 6.25E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.50  0.886  1.87E+02 1.86E+02 1.16E+03 2.92E+01 4.16E+01 5.20E+01 3.11E+01 1.68E+01 9.93E+00 2.34E+00 1.75E+00 7.14E-01 5.27E-02 6.25E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   4.75  0.911  2.44E+02 2.63E+02 1.64E+03 3.94E+01 6.86E+01 6.39E+01 4.12E+01 2.80E+01 1.29E+01 4.31E+00 1.93E+00 9.12E-01 6.77E-01 6.25E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.00  0.934  3.16E+02 3.14E+02 1.96E+03 5.08E+01 7.96E+01 7.29E+01 4.89E+01 3.43E+01 1.82E+01 5.38E+00 2.02E+00 9.12E-01 6.77E-01 7.14E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
   5.50  0.980  5.18E+02 4.94E+02 3.18E+03 8.01E+01 1.13E+02 1.17E+02 8.13E+01 4.88E+01 3.24E+01 1.31E+01 3.57E+00 2.43E+00 1.39E+00 7.77E-01 6.25E-01 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00 0.00E+00
